timestamp,user,event_type,ip,source,asset,severity,device
2026-03-13T07:10:15.922761,emp_127,data_export,166.14.135.17,APP,trading-db,medium,trading-workstation-027
2026-03-13T07:10:38.125068,emp_104,account_locked,151.118.129.11,IAM,auth-server,high,hr-desktop-004
2026-03-13T07:10:59.147002,emp_122,data_export,131.19.101.125,APP,payments-db,high,trading-workstation-022
2026-03-13T07:26:00.692705,emp_142,connection_attempt,10.2.171.101,FIREWALL,internal-api,low,risk-terminal-042
2026-03-13T07:30:06.286205,emp_134,login_failed,10.2.216.43,IAM,auth-server,medium,security-workstation-034
2026-03-13T07:52:59.487089,emp_149,external_transfer,10.0.141.139,FIREWALL,internal-api,high,finance-laptop-049
2026-03-13T07:59:47.204423,emp_137,data_export,220.66.100.193,APP,customer-db,medium,security-workstation-037
2026-03-13T08:00:55.710669,emp_108,password_change,10.0.198.238,IAM,auth-server,low,trading-workstation-008
2026-03-13T08:02:26.055494,emp_114,process_start,10.2.167.241,EDR,hr-desktop-014,low,hr-desktop-014
2026-03-13T08:02:29.700232,emp_134,file_access,10.2.255.146,EDR,security-workstation-034,low,security-workstation-034
2026-03-13T08:02:40.127452,emp_123,process_start,10.2.67.95,EDR,hr-desktop-023,low,hr-desktop-023
2026-03-13T08:03:22.465944,emp_149,file_download,10.0.213.136,APP,payments-db,low,finance-laptop-049
2026-03-13T08:03:59.062397,emp_135,file_download,10.0.193.74,APP,trading-db,low,security-workstation-035
2026-03-13T08:04:23.810657,emp_103,password_change,10.2.39.47,IAM,auth-server,low,trading-workstation-003
2026-03-13T08:05:52.375246,emp_118,database_query,178.83.126.31,APP,audit-db,high,security-workstation-018
2026-03-13T08:06:07.044862,emp_101,file_access,10.0.80.232,EDR,hr-desktop-001,low,hr-desktop-001
2026-03-13T08:06:23.094823,emp_102,database_query,10.2.244.43,APP,hr-db,low,risk-terminal-002
2026-03-13T08:06:43.042404,emp_124,file_download,10.1.226.18,APP,core-banking-db,low,finance-laptop-024
2026-03-13T08:07:06.250036,emp_116,script_execution,10.1.43.225,EDR,trading-workstation-016,medium,trading-workstation-016
2026-03-13T08:07:14.163386,emp_138,mfa_attempt,10.0.103.24,IAM,auth-server,low,finance-laptop-038
2026-03-13T08:08:57.874844,emp_121,connection_attempt,10.2.95.83,FIREWALL,internal-api,low,hr-desktop-021
2026-03-13T08:09:45.095063,emp_103,login_success,10.0.59.27,IAM,auth-server,low,trading-workstation-003
2026-03-13T08:10:46.022138,emp_144,password_change,10.0.219.160,IAM,auth-server,low,hr-desktop-044
2026-03-13T08:11:08.168442,emp_142,login_success,10.0.134.247,IAM,auth-server,low,risk-terminal-042
2026-03-13T08:11:45.874742,emp_106,connection_attempt,10.2.137.252,FIREWALL,auth-server,low,finance-laptop-006
2026-03-13T08:11:50.490418,emp_131,database_query,10.1.7.199,APP,trading-db,low,finance-laptop-031
2026-03-13T08:12:28.808468,emp_124,mfa_attempt,10.2.232.197,IAM,auth-server,low,finance-laptop-024
2026-03-13T08:12:52.038361,emp_105,data_access,10.0.56.110,APP,compliance-db,low,finance-laptop-005
2026-03-13T08:13:23.673916,emp_110,connection_attempt,10.0.133.30,FIREWALL,internal-api,low,risk-terminal-010
2026-03-13T08:14:16.498799,emp_124,mfa_attempt,10.1.159.82,IAM,auth-server,low,finance-laptop-024
2026-03-13T08:15:31.314482,emp_132,database_query,10.0.227.8,APP,trading-db,low,security-workstation-032
2026-03-13T08:15:48.937311,emp_130,connection_attempt,10.2.88.171,FIREWALL,monitoring-server,low,security-workstation-030
2026-03-13T08:16:07.381082,emp_129,data_access,10.0.0.207,APP,customer-db,low,finance-laptop-029
2026-03-13T08:17:22.699857,emp_149,database_query,10.0.221.71,APP,compliance-db,low,finance-laptop-049
2026-03-13T08:17:29.373119,emp_106,password_change,10.2.171.249,IAM,auth-server,low,finance-laptop-006
2026-03-13T08:18:28.703246,emp_119,login_success,10.0.62.51,IAM,auth-server,low,trading-workstation-019
2026-03-13T08:18:39.716605,emp_144,data_access,10.1.38.117,APP,hr-db,low,hr-desktop-044
2026-03-13T08:19:11.551874,emp_141,password_change,10.2.40.18,IAM,auth-server,low,risk-terminal-041
2026-03-13T08:19:31.202099,emp_118,process_start,10.1.57.160,EDR,security-workstation-018,low,security-workstation-018
2026-03-13T08:20:32.020456,emp_106,file_download,10.2.210.153,APP,hr-db,low,finance-laptop-006
2026-03-13T08:21:29.748354,emp_141,mfa_attempt,10.2.230.191,IAM,auth-server,low,risk-terminal-041
2026-03-13T08:22:40.877881,emp_120,mfa_attempt,10.2.105.124,IAM,auth-server,low,security-workstation-020
2026-03-13T08:23:54.476298,emp_117,connection_attempt,10.0.16.233,FIREWALL,backup-server,low,risk-terminal-017
2026-03-13T08:24:30.549696,emp_111,connection_attempt,10.1.11.77,FIREWALL,email-server,low,risk-terminal-011
2026-03-13T08:25:55.157195,emp_112,password_change,10.2.25.124,IAM,auth-server,low,risk-terminal-012
2026-03-13T08:26:27.932115,emp_127,data_access,10.1.244.236,APP,risk-db,low,trading-workstation-027
2026-03-13T08:28:47.219303,emp_142,password_change,10.0.184.84,IAM,auth-server,low,risk-terminal-042
2026-03-13T08:29:13.802427,emp_150,database_query,10.0.190.218,APP,trading-db,low,hr-desktop-050
2026-03-13T08:29:37.247988,emp_102,file_access,10.0.48.20,EDR,risk-terminal-002,low,risk-terminal-002
2026-03-13T08:29:44.527981,emp_113,connection_attempt,10.2.71.251,FIREWALL,file-server,low,finance-laptop-013
2026-03-13T08:31:24.258070,emp_109,password_change,10.0.28.58,IAM,auth-server,low,trading-workstation-009
2026-03-13T08:31:31.725072,emp_119,connection_attempt,10.2.249.210,FIREWALL,email-server,low,trading-workstation-019
2026-03-13T08:32:08.652072,emp_130,connection_attempt,10.1.72.158,FIREWALL,file-server,low,security-workstation-030
2026-03-13T08:32:22.413112,emp_148,database_query,10.0.178.219,APP,trading-db,low,trading-workstation-048
2026-03-13T08:32:30.650865,emp_145,mfa_attempt,10.0.75.177,IAM,auth-server,low,hr-desktop-045
2026-03-13T08:33:19.482853,emp_129,file_download,10.2.197.252,APP,core-banking-db,low,finance-laptop-029
2026-03-13T08:34:06.545400,emp_133,data_access,10.1.82.183,APP,core-banking-db,low,hr-desktop-033
2026-03-13T08:35:48.170618,emp_145,login_success,10.2.142.222,IAM,auth-server,low,hr-desktop-045
2026-03-13T08:36:17.193153,emp_143,process_start,10.1.176.154,EDR,hr-desktop-043,low,hr-desktop-043
2026-03-13T08:37:20.762582,emp_130,connection_attempt,10.0.169.170,FIREWALL,trading-engine,low,security-workstation-030
2026-03-13T08:37:40.961636,emp_106,data_access,10.2.156.36,APP,audit-db,low,finance-laptop-006
2026-03-13T08:37:46.017996,emp_142,mfa_attempt,10.0.130.8,IAM,auth-server,low,risk-terminal-042
2026-03-13T08:39:56.762455,emp_107,login_success,10.0.2.174,IAM,auth-server,low,security-workstation-007
2026-03-13T08:42:09.325800,emp_121,process_start,10.2.30.168,EDR,hr-desktop-021,low,hr-desktop-021
2026-03-13T08:42:25.244063,emp_143,data_access,10.0.114.48,APP,trading-db,low,hr-desktop-043
2026-03-13T08:43:33.931105,emp_117,mfa_attempt,10.1.3.100,IAM,auth-server,low,risk-terminal-017
2026-03-13T08:43:50.505779,emp_121,file_download,10.0.245.121,APP,compliance-db,low,hr-desktop-021
2026-03-13T08:44:25.763457,emp_129,database_query,10.2.12.31,APP,customer-db,low,finance-laptop-029
2026-03-13T08:44:54.245372,emp_107,file_download,10.2.67.89,APP,hr-db,low,security-workstation-007
2026-03-13T08:44:59.975146,emp_116,data_access,10.1.168.143,APP,trading-db,low,trading-workstation-016
2026-03-13T08:47:08.507628,emp_130,login_success,10.0.14.100,IAM,auth-server,low,security-workstation-030
2026-03-13T08:48:19.523661,emp_136,file_download,10.1.150.192,APP,customer-db,low,trading-workstation-036
2026-03-13T08:48:54.670372,emp_127,login_success,10.0.65.53,IAM,auth-server,low,trading-workstation-027
2026-03-13T08:49:21.233500,emp_104,database_query,10.0.104.198,APP,risk-db,low,hr-desktop-004
2026-03-13T08:49:23.392766,emp_130,connection_attempt,10.1.29.236,FIREWALL,backup-server,low,security-workstation-030
2026-03-13T08:49:35.128318,emp_109,mfa_attempt,10.1.181.123,IAM,auth-server,low,trading-workstation-009
2026-03-13T08:49:43.808630,emp_108,password_change,10.2.125.131,IAM,auth-server,low,trading-workstation-008
2026-03-13T08:52:16.446269,emp_128,process_start,10.2.215.77,EDR,risk-terminal-028,low,risk-terminal-028
2026-03-13T08:52:36.872669,emp_110,connection_attempt,10.2.53.5,FIREWALL,email-server,low,risk-terminal-010
2026-03-13T08:55:32.131871,emp_117,connection_attempt,10.2.154.8,FIREWALL,payments-server,low,risk-terminal-017
2026-03-13T08:56:33.904106,emp_146,login_success,10.0.78.15,IAM,auth-server,low,finance-laptop-046
2026-03-13T08:57:03.631131,emp_138,login_success,10.0.188.223,IAM,auth-server,low,finance-laptop-038
2026-03-13T08:57:57.800851,emp_106,file_download,10.2.70.95,APP,compliance-db,low,finance-laptop-006
2026-03-13T08:58:08.117395,emp_111,password_change,10.1.98.80,IAM,auth-server,low,risk-terminal-011
2026-03-13T08:58:56.333172,emp_125,database_query,10.1.68.13,APP,customer-db,low,risk-terminal-025
2026-03-13T08:59:20.454758,emp_146,process_start,10.2.130.82,EDR,finance-laptop-046,low,finance-laptop-046
2026-03-13T09:00:55.371593,emp_125,connection_attempt,10.0.48.222,FIREWALL,web-server,low,risk-terminal-025
2026-03-13T09:02:29.002694,emp_130,login_success,10.1.160.241,IAM,auth-server,low,security-workstation-030
2026-03-13T09:04:13.814877,emp_150,database_query,10.1.73.74,APP,customer-db,low,hr-desktop-050
2026-03-13T09:04:31.452037,emp_125,process_start,10.1.124.109,EDR,risk-terminal-025,low,risk-terminal-025
2026-03-13T09:05:19.308252,emp_130,connection_attempt,10.1.200.175,FIREWALL,payments-server,low,security-workstation-030
2026-03-13T09:05:45.257340,emp_146,process_start,10.0.219.80,EDR,finance-laptop-046,low,finance-laptop-046
2026-03-13T09:05:56.016881,emp_119,mfa_attempt,10.1.208.35,IAM,auth-server,low,trading-workstation-019
2026-03-13T09:06:19.223293,emp_122,password_change,10.2.140.206,IAM,auth-server,low,trading-workstation-022
2026-03-13T09:06:56.098544,emp_104,connection_attempt,10.0.4.62,FIREWALL,dns-server,low,hr-desktop-004
2026-03-13T09:07:43.345848,emp_110,data_access,10.2.73.14,APP,customer-db,low,risk-terminal-010
2026-03-13T09:07:46.597083,emp_104,password_change,10.2.99.46,IAM,auth-server,low,hr-desktop-004
2026-03-13T09:08:40.310315,emp_104,file_access,10.1.41.183,EDR,hr-desktop-004,low,hr-desktop-004
2026-03-13T09:09:26.847516,emp_149,password_change,10.0.55.242,IAM,auth-server,low,finance-laptop-049
2026-03-13T09:09:56.714062,emp_142,mfa_attempt,10.2.59.37,IAM,auth-server,low,risk-terminal-042
2026-03-13T09:10:42.543281,emp_146,process_start,10.0.247.174,EDR,finance-laptop-046,low,finance-laptop-046
2026-03-13T09:11:44.048196,emp_118,process_start,10.0.210.186,EDR,security-workstation-018,low,security-workstation-018
2026-03-13T09:12:30.019156,emp_135,database_query,10.0.253.109,APP,payments-db,low,security-workstation-035
2026-03-13T09:13:08.644012,emp_141,password_change,10.2.96.109,IAM,auth-server,low,risk-terminal-041
2026-03-13T09:13:57.594944,emp_140,database_query,10.1.230.167,APP,hr-db,low,security-workstation-040
2026-03-13T09:14:05.433615,emp_120,connection_attempt,10.2.26.34,FIREWALL,trading-engine,low,security-workstation-020
2026-03-13T09:14:09.365654,emp_111,file_access,10.1.126.194,EDR,risk-terminal-011,low,risk-terminal-011
2026-03-13T09:15:14.975311,emp_134,process_start,10.0.44.116,EDR,security-workstation-034,low,security-workstation-034
2026-03-13T09:15:27.744430,emp_119,connection_attempt,10.1.77.135,FIREWALL,file-server,low,trading-workstation-019
2026-03-13T09:15:43.052703,emp_117,process_start,10.0.141.194,EDR,risk-terminal-017,low,risk-terminal-017
2026-03-13T09:18:38.150733,emp_146,mfa_attempt,10.0.177.33,IAM,auth-server,low,finance-laptop-046
2026-03-13T09:20:44.071869,emp_127,database_query,10.1.14.223,APP,payments-db,low,trading-workstation-027
2026-03-13T09:20:58.862839,emp_147,login_failed,10.0.57.9,IAM,auth-server,high,security-workstation-047
2026-03-13T09:22:35.269816,emp_104,process_start,10.1.71.153,EDR,hr-desktop-004,low,hr-desktop-004
2026-03-13T09:23:48.581987,emp_101,password_change,10.2.37.213,IAM,auth-server,low,hr-desktop-001
2026-03-13T09:24:46.843672,emp_103,password_change,10.0.22.132,IAM,auth-server,low,trading-workstation-003
2026-03-13T09:25:20.477669,emp_139,file_access,10.2.125.17,EDR,finance-laptop-039,low,finance-laptop-039
2026-03-13T09:26:49.263939,emp_113,file_access,10.2.171.105,EDR,finance-laptop-013,low,finance-laptop-013
2026-03-13T09:27:52.461230,emp_131,malware_detected,43.230.127.90,EDR,finance-laptop-031,high,finance-laptop-031
2026-03-13T09:28:17.262337,emp_135,database_query,10.0.167.99,APP,payments-db,low,security-workstation-035
2026-03-13T09:29:30.440323,emp_141,process_start,10.0.103.8,EDR,risk-terminal-041,low,risk-terminal-041
2026-03-13T09:29:36.014568,emp_112,process_start,10.2.220.199,EDR,risk-terminal-012,low,risk-terminal-012
2026-03-13T09:30:13.423154,emp_121,data_access,10.1.20.229,APP,hr-db,low,hr-desktop-021
2026-03-13T09:31:33.463230,emp_101,mfa_attempt,10.0.11.16,IAM,auth-server,high,hr-desktop-001
2026-03-13T09:32:21.874713,emp_116,blocked_ip,10.2.173.21,FIREWALL,internal-api,medium,trading-workstation-016
2026-03-13T09:35:32.775896,emp_119,password_change,10.1.36.133,IAM,auth-server,low,trading-workstation-019
2026-03-13T09:35:46.399459,emp_116,login_success,10.2.241.45,IAM,auth-server,low,trading-workstation-016
2026-03-13T09:36:09.299995,emp_127,file_access,10.2.213.1,EDR,trading-workstation-027,low,trading-workstation-027
2026-03-13T09:38:08.548282,emp_146,process_start,10.1.166.86,EDR,finance-laptop-046,low,finance-laptop-046
2026-03-13T09:39:26.752649,emp_123,password_change,10.1.235.172,IAM,auth-server,low,hr-desktop-023
2026-03-13T09:39:30.993772,emp_145,database_query,10.0.101.177,APP,core-banking-db,low,hr-desktop-045
2026-03-13T09:41:17.403233,emp_148,mfa_attempt,10.1.205.223,IAM,auth-server,low,trading-workstation-048
2026-03-13T09:41:51.134946,emp_139,connection_attempt,10.0.52.234,FIREWALL,email-server,low,finance-laptop-039
2026-03-13T09:42:36.206279,emp_134,data_access,10.0.12.124,APP,trading-db,low,security-workstation-034
2026-03-13T09:42:49.505163,emp_116,file_access,10.1.177.82,EDR,trading-workstation-016,low,trading-workstation-016
2026-03-13T09:43:20.802118,emp_104,login_success,10.0.15.3,IAM,auth-server,low,hr-desktop-004
2026-03-13T09:44:26.699098,emp_102,connection_attempt,10.2.143.35,FIREWALL,payments-server,low,risk-terminal-002
2026-03-13T09:44:55.445077,emp_124,database_query,10.1.94.101,APP,hr-db,low,finance-laptop-024
2026-03-13T09:45:50.340881,emp_108,file_access,10.2.218.234,EDR,trading-workstation-008,low,trading-workstation-008
2026-03-13T09:47:44.165837,emp_122,connection_attempt,10.1.200.90,FIREWALL,dns-server,low,trading-workstation-022
2026-03-13T09:49:18.807781,emp_130,file_download,10.0.192.239,APP,risk-db,low,security-workstation-030
2026-03-13T09:49:39.674036,emp_126,login_success,10.1.198.131,IAM,auth-server,low,trading-workstation-026
2026-03-13T09:55:25.987074,emp_149,file_access,10.2.57.167,EDR,finance-laptop-049,low,finance-laptop-049
2026-03-13T09:56:17.208001,emp_127,file_access,10.1.80.31,EDR,trading-workstation-027,low,trading-workstation-027
2026-03-13T09:57:26.216078,emp_137,mfa_attempt,10.2.172.35,IAM,auth-server,low,security-workstation-037
2026-03-13T09:58:26.885211,emp_125,process_start,10.1.224.158,EDR,risk-terminal-025,low,risk-terminal-025
2026-03-13T09:58:38.009723,emp_116,connection_attempt,10.1.50.25,FIREWALL,internal-api,low,trading-workstation-016
2026-03-13T09:59:00.473776,emp_118,connection_attempt,10.0.208.188,FIREWALL,dns-server,low,security-workstation-018
2026-03-13T10:00:04.758347,emp_103,connection_attempt,10.0.83.239,FIREWALL,email-server,low,trading-workstation-003
2026-03-13T10:05:37.528646,emp_143,mfa_attempt,10.0.124.232,IAM,auth-server,low,hr-desktop-043
2026-03-13T10:06:15.715230,emp_102,mfa_attempt,10.0.20.100,IAM,auth-server,low,risk-terminal-002
2026-03-13T10:08:11.036941,emp_138,login_success,10.1.251.88,IAM,auth-server,low,finance-laptop-038
2026-03-13T10:08:15.596470,emp_113,connection_attempt,10.1.62.33,FIREWALL,email-server,low,finance-laptop-013
2026-03-13T10:08:57.333252,emp_142,connection_attempt,10.1.214.84,FIREWALL,dns-server,low,risk-terminal-042
2026-03-13T10:09:18.203641,emp_138,database_query,10.1.47.7,APP,payments-db,low,finance-laptop-038
2026-03-13T10:09:36.972603,emp_148,password_change,10.1.7.59,IAM,auth-server,low,trading-workstation-048
2026-03-13T10:09:37.469065,emp_120,mfa_attempt,10.1.107.44,IAM,auth-server,low,security-workstation-020
2026-03-13T10:10:22.061053,emp_105,login_success,10.2.35.70,IAM,auth-server,low,finance-laptop-005
2026-03-13T10:11:14.848600,emp_123,data_access,10.2.191.78,APP,hr-db,low,hr-desktop-023
2026-03-13T10:11:16.436817,emp_103,connection_attempt,10.0.122.18,FIREWALL,backup-server,low,trading-workstation-003
2026-03-13T10:11:30.519856,emp_118,process_start,10.0.49.222,EDR,security-workstation-018,low,security-workstation-018
2026-03-13T10:13:14.395695,emp_107,password_change,10.1.253.195,IAM,auth-server,low,security-workstation-007
2026-03-13T10:15:01.911808,emp_133,connection_attempt,10.2.112.45,FIREWALL,file-server,low,hr-desktop-033
2026-03-13T10:16:03.796008,emp_102,login_success,10.1.152.253,IAM,auth-server,low,risk-terminal-002
2026-03-13T10:16:49.102716,emp_107,password_change,10.2.212.233,IAM,auth-server,low,security-workstation-007
2026-03-13T10:17:09.563621,emp_102,process_start,10.1.6.233,EDR,risk-terminal-002,low,risk-terminal-002
2026-03-13T10:17:40.587476,emp_124,connection_attempt,10.1.183.154,FIREWALL,web-server,low,finance-laptop-024
2026-03-13T10:18:15.106836,emp_132,connection_attempt,10.0.118.26,FIREWALL,internal-api,low,security-workstation-032
2026-03-13T10:19:06.291788,emp_119,file_access,10.2.212.213,EDR,trading-workstation-019,low,trading-workstation-019
2026-03-13T10:19:54.664505,emp_129,process_start,10.1.226.216,EDR,finance-laptop-029,low,finance-laptop-029
2026-03-13T10:19:57.081274,emp_149,password_change,10.0.23.40,IAM,auth-server,low,finance-laptop-049
2026-03-13T10:20:11.085885,emp_111,database_query,10.0.246.121,APP,core-banking-db,low,risk-terminal-011
2026-03-13T10:20:34.649833,emp_102,password_change,10.2.108.111,IAM,auth-server,low,risk-terminal-002
2026-03-13T10:21:42.464463,emp_139,connection_attempt,10.0.170.93,FIREWALL,payments-server,low,finance-laptop-039
2026-03-13T10:21:48.812172,emp_124,connection_attempt,10.0.188.197,FIREWALL,dns-server,low,finance-laptop-024
2026-03-13T10:22:48.821782,emp_149,process_start,10.1.249.191,EDR,finance-laptop-049,low,finance-laptop-049
2026-03-13T10:23:58.747722,emp_129,password_change,10.1.248.169,IAM,auth-server,low,finance-laptop-029
2026-03-13T10:25:01.903144,emp_104,file_access,10.2.12.97,EDR,hr-desktop-004,low,hr-desktop-004
2026-03-13T10:27:29.725256,emp_149,connection_attempt,10.2.150.126,FIREWALL,file-server,low,finance-laptop-049
2026-03-13T10:28:41.701370,emp_132,connection_attempt,10.0.236.203,FIREWALL,email-server,low,security-workstation-032
2026-03-13T10:29:35.429509,emp_116,connection_attempt,10.2.201.158,FIREWALL,file-server,low,trading-workstation-016
2026-03-13T10:29:48.902065,emp_103,data_access,10.2.176.209,APP,payments-db,low,trading-workstation-003
2026-03-13T10:30:02.456090,emp_124,login_success,10.1.51.65,IAM,auth-server,low,finance-laptop-024
2026-03-13T10:31:35.928960,emp_117,process_start,10.2.20.211,EDR,risk-terminal-017,low,risk-terminal-017
2026-03-13T10:31:36.506154,emp_104,file_download,10.1.190.176,APP,audit-db,low,hr-desktop-004
2026-03-13T10:32:53.870769,emp_128,process_start,10.0.3.214,EDR,risk-terminal-028,low,risk-terminal-028
2026-03-13T10:33:21.127323,emp_111,file_access,10.0.129.83,EDR,risk-terminal-011,low,risk-terminal-011
2026-03-13T10:35:14.233577,emp_144,file_access,10.1.9.132,EDR,hr-desktop-044,low,hr-desktop-044
2026-03-13T10:35:23.467712,emp_101,file_download,10.0.108.121,APP,hr-db,low,hr-desktop-001
2026-03-13T10:35:53.655022,emp_140,connection_attempt,10.1.232.155,FIREWALL,monitoring-server,low,security-workstation-040
2026-03-13T10:36:36.971089,emp_116,process_start,10.2.117.86,EDR,trading-workstation-016,low,trading-workstation-016
2026-03-13T10:37:48.651587,emp_137,mfa_attempt,10.0.229.220,IAM,auth-server,low,security-workstation-037
2026-03-13T10:39:30.722445,emp_116,login_success,10.2.207.216,IAM,auth-server,low,trading-workstation-016
2026-03-13T10:39:33.064835,emp_134,login_success,10.1.249.19,IAM,auth-server,low,security-workstation-034
2026-03-13T10:40:39.864282,emp_119,connection_attempt,10.2.83.217,FIREWALL,backup-server,low,trading-workstation-019
2026-03-13T10:40:51.591773,emp_137,login_success,10.2.55.66,IAM,auth-server,low,security-workstation-037
2026-03-13T10:43:53.165725,emp_115,login_success,10.0.44.91,IAM,auth-server,low,risk-terminal-015
2026-03-13T10:44:19.241794,emp_116,process_start,10.2.21.41,EDR,trading-workstation-016,low,trading-workstation-016
2026-03-13T10:45:16.684132,emp_107,connection_attempt,10.2.104.35,FIREWALL,backup-server,low,security-workstation-007
2026-03-13T10:46:13.224672,emp_111,file_access,10.1.230.132,EDR,risk-terminal-011,low,risk-terminal-011
2026-03-13T10:47:45.429478,emp_122,process_start,10.2.188.77,EDR,trading-workstation-022,low,trading-workstation-022
2026-03-13T10:47:56.377921,emp_136,connection_attempt,10.1.189.168,FIREWALL,auth-server,low,trading-workstation-036
2026-03-13T10:48:56.344714,emp_109,file_access,10.2.4.15,EDR,trading-workstation-009,low,trading-workstation-009
2026-03-13T10:49:01.582226,emp_136,password_change,10.1.16.145,IAM,auth-server,low,trading-workstation-036
2026-03-13T10:49:15.623635,emp_150,password_change,10.1.172.107,IAM,auth-server,low,hr-desktop-050
2026-03-13T10:51:22.364155,emp_107,file_download,10.0.177.41,APP,compliance-db,low,security-workstation-007
2026-03-13T10:51:44.546070,emp_150,process_start,10.2.189.70,EDR,hr-desktop-050,low,hr-desktop-050
2026-03-13T10:53:48.367195,emp_121,connection_attempt,10.0.33.168,FIREWALL,dns-server,low,hr-desktop-021
2026-03-13T10:55:50.046728,emp_137,login_success,10.1.115.227,IAM,auth-server,low,security-workstation-037
2026-03-13T10:56:24.928618,emp_127,process_start,10.1.145.92,EDR,trading-workstation-027,low,trading-workstation-027
2026-03-13T10:56:53.371214,emp_118,mfa_attempt,10.0.44.206,IAM,auth-server,low,security-workstation-018
2026-03-13T10:57:07.813631,emp_135,file_access,10.1.54.15,EDR,security-workstation-035,low,security-workstation-035
2026-03-13T10:58:28.800605,emp_134,file_access,10.1.166.49,EDR,security-workstation-034,low,security-workstation-034
2026-03-13T10:59:12.528553,emp_119,process_start,10.2.158.54,EDR,trading-workstation-019,low,trading-workstation-019
2026-03-13T10:59:40.192189,emp_118,process_start,10.2.84.70,EDR,security-workstation-018,low,security-workstation-018
2026-03-13T11:00:10.918733,emp_112,login_success,10.2.94.108,IAM,auth-server,low,risk-terminal-012
2026-03-13T11:00:22.326172,emp_139,data_access,10.2.45.117,APP,customer-db,low,finance-laptop-039
2026-03-13T11:00:31.245435,emp_141,connection_attempt,10.0.221.166,FIREWALL,auth-server,low,risk-terminal-041
2026-03-13T11:00:38.983885,emp_148,file_access,10.0.129.48,EDR,trading-workstation-048,low,trading-workstation-048
2026-03-13T11:02:32.392425,emp_140,file_access,10.2.58.233,EDR,security-workstation-040,low,security-workstation-040
2026-03-13T11:03:45.973748,emp_114,mfa_attempt,10.1.61.126,IAM,auth-server,low,hr-desktop-014
2026-03-13T11:09:03.221013,emp_142,file_access,10.1.106.244,EDR,risk-terminal-042,low,risk-terminal-042
2026-03-13T11:09:55.671819,emp_126,connection_attempt,10.0.204.118,FIREWALL,email-server,low,trading-workstation-026
2026-03-13T11:10:05.944694,emp_120,connection_attempt,10.0.152.22,FIREWALL,trading-engine,low,security-workstation-020
2026-03-13T11:10:16.905222,emp_123,mfa_attempt,10.2.206.132,IAM,auth-server,low,hr-desktop-023
2026-03-13T11:10:41.886278,emp_115,process_start,10.0.96.221,EDR,risk-terminal-015,low,risk-terminal-015
2026-03-13T11:11:12.574501,emp_123,database_query,10.1.112.153,APP,customer-db,low,hr-desktop-023
2026-03-13T11:13:22.837247,emp_119,connection_attempt,10.2.55.193,FIREWALL,dns-server,low,trading-workstation-019
2026-03-13T11:13:58.222294,emp_134,process_start,10.2.153.221,EDR,security-workstation-034,low,security-workstation-034
2026-03-13T11:14:36.318925,emp_101,password_change,10.1.43.245,IAM,auth-server,low,hr-desktop-001
2026-03-13T11:15:20.369364,emp_101,password_change,10.0.157.21,IAM,auth-server,low,hr-desktop-001
2026-03-13T11:16:32.551788,emp_137,process_start,10.2.124.26,EDR,security-workstation-037,low,security-workstation-037
2026-03-13T11:16:50.096627,emp_142,file_download,10.1.145.32,APP,core-banking-db,low,risk-terminal-042
2026-03-13T11:17:38.136823,emp_131,login_success,10.2.50.31,IAM,auth-server,low,finance-laptop-031
2026-03-13T11:18:49.278615,emp_123,connection_attempt,10.2.62.76,FIREWALL,trading-engine,low,hr-desktop-023
2026-03-13T11:21:06.667660,emp_107,database_query,10.2.229.217,APP,core-banking-db,low,security-workstation-007
2026-03-13T11:22:12.242707,emp_146,file_access,10.2.148.34,EDR,compliance-db,medium,finance-laptop-046
2026-03-13T11:23:34.527677,emp_109,login_success,10.0.63.87,IAM,auth-server,low,trading-workstation-009
2026-03-13T11:24:17.164376,emp_143,connection_attempt,10.0.253.2,FIREWALL,backup-server,low,hr-desktop-043
2026-03-13T11:24:21.246658,emp_111,database_query,10.1.105.66,APP,payments-db,low,risk-terminal-011
2026-03-13T11:25:42.382952,emp_134,file_access,10.2.105.99,EDR,security-workstation-034,low,security-workstation-034
2026-03-13T11:25:58.356228,emp_138,connection_attempt,10.1.197.5,FIREWALL,payments-server,low,finance-laptop-038
2026-03-13T11:26:23.849752,emp_149,login_success,10.2.40.56,IAM,auth-server,low,finance-laptop-049
2026-03-13T11:26:51.413761,emp_106,password_change,10.2.190.191,IAM,auth-server,low,finance-laptop-006
2026-03-13T11:28:54.287274,emp_114,process_start,10.1.37.72,EDR,hr-desktop-014,low,hr-desktop-014
2026-03-13T11:30:50.128093,emp_136,database_query,10.2.59.46,APP,audit-db,low,trading-workstation-036
2026-03-13T11:31:41.112087,emp_148,privilege_escalation,180.160.44.172,EDR,trading-workstation-048,high,trading-workstation-048
2026-03-13T11:32:24.325121,emp_137,mfa_attempt,10.0.157.234,IAM,auth-server,low,security-workstation-037
2026-03-13T11:32:32.135249,emp_116,login_success,10.0.29.16,IAM,auth-server,low,trading-workstation-016
2026-03-13T11:32:59.556229,emp_149,connection_attempt,10.2.137.237,FIREWALL,trading-engine,low,finance-laptop-049
2026-03-13T11:34:00.012141,emp_111,login_success,10.0.10.202,IAM,auth-server,low,risk-terminal-011
2026-03-13T11:36:49.112520,emp_132,process_start,10.2.109.195,EDR,security-workstation-032,low,security-workstation-032
2026-03-13T11:39:47.711047,emp_126,connection_attempt,10.2.186.189,FIREWALL,backup-server,low,trading-workstation-026
