entity_id,timestamp,session_id,src_ip,dest_ip,file_path,resource,event_type,event_category,severity,hour,is_night,user_event_count,session_event_count,severity_score,high_severity_flag,ip_changed,impossible_travel_flag,sensitive_action_flag,data_exfiltration_risk,heavy_data_user_flag,has_dest_ip,file_access_flag,resource_access_flag,target_activity_score,event_type_encoded,category_encoded
ENT-003,2026-03-27 13:19:14,SES-8394EFB16EC0,192.168.1.103,10.0.0.15,,,connection_allowed,network,low,13,0,602,13,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-27 13:19:21,SES-8394EFB16EC0,192.168.1.103,10.0.0.16,,,connection_allowed,network,low,13,0,602,13,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-27 13:19:22,SES-628A96D0EE9F,192.168.1.103,,,,process_execution,endpoint,low,13,0,602,13,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-27 13:19:29,SES-628A96D0EE9F,192.168.1.103,10.0.0.15,,,connection_allowed,network,low,13,0,602,13,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-27 13:21:28,SES-628A96D0EE9F,192.168.1.103,,,,transaction,application,low,13,0,602,13,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-003,2026-03-27 13:22:11,SES-8394EFB16EC0,192.168.1.103,10.0.0.1,,,connection_allowed,network,low,13,0,602,13,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-27 13:22:21,SES-8394EFB16EC0,192.168.1.103,10.0.0.5,,,connection_allowed,network,low,13,0,602,13,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-27 13:22:36,SES-628A96D0EE9F,192.168.1.103,10.0.0.16,,,connection_allowed,network,low,13,0,602,13,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-27 13:22:39,SES-628A96D0EE9F,192.168.1.103,10.0.0.13,,,connection_allowed,network,low,13,0,602,13,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-27 13:22:52,SES-628A96D0EE9F,192.168.1.103,,,,process_execution,endpoint,low,13,0,602,13,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-27 13:23:14,SES-628A96D0EE9F,192.168.1.103,,,,transaction,application,low,13,0,602,13,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-003,2026-03-27 13:23:24,SES-8394EFB16EC0,192.168.1.103,,,,process_execution,endpoint,low,13,0,602,13,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-27 13:25:43,SES-628A96D0EE9F,192.168.1.103,10.0.0.10,,,connection_allowed,network,low,13,0,602,13,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-27 13:26:41,SES-628A96D0EE9F,192.168.1.103,,,,process_execution,endpoint,low,13,0,602,13,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-27 13:36:15,SES-F218E52D986E,192.168.1.103,,,,login_success,authentication,low,13,0,602,12,1,0,0,0,0,0,1,1,1,1,3,6,1
ENT-003,2026-03-27 13:36:43,SES-F218E52D986E,192.168.1.103,10.0.0.2,,,user_activity,detection,info,13,0,602,12,0,0,0,0,0,0,1,1,1,1,3,18,2
ENT-003,2026-03-27 13:36:44,SES-F218E52D986E,192.168.1.103,10.0.0.16,,,connection_allowed,network,low,13,0,602,12,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-27 13:37:43,SES-F218E52D986E,192.168.1.103,10.0.0.14,,,connection_allowed,network,low,13,0,602,12,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-27 13:37:54,SES-F218E52D986E,192.168.1.103,,,,transaction,application,low,13,0,602,12,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-003,2026-03-27 13:38:29,SES-F218E52D986E,192.168.1.103,,,,process_execution,endpoint,low,13,0,602,12,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-27 13:40:12,SES-F218E52D986E,192.168.1.103,,,,transaction,application,low,13,0,602,12,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-003,2026-03-27 13:42:56,SES-F218E52D986E,192.168.1.103,,,,transaction,application,low,13,0,602,12,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-003,2026-03-27 13:43:51,SES-F218E52D986E,192.168.1.103,10.0.0.20,,,connection_allowed,network,low,13,0,602,12,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-27 13:43:59,SES-F218E52D986E,192.168.1.103,,,,transaction,application,low,13,0,602,12,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-003,2026-03-27 13:44:11,SES-F218E52D986E,192.168.1.103,,,,process_execution,endpoint,low,13,0,602,12,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-27 14:13:33,SES-8394EFB16EC0,192.168.1.103,,,,logout,authentication,low,14,0,602,13,1,0,0,0,0,0,1,1,1,1,3,7,1
ENT-003,2026-03-27 14:19:36,SES-C52F72DC895F,192.168.1.103,,,,login_success,authentication,low,14,0,602,16,1,0,0,0,0,0,1,1,1,1,3,6,1
ENT-003,2026-03-27 14:20:10,SES-C52F72DC895F,192.168.1.103,,,,transaction,application,low,14,0,602,16,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-003,2026-03-27 14:20:13,SES-C52F72DC895F,192.168.1.103,10.0.0.1,,,user_activity,detection,info,14,0,602,16,0,0,0,0,0,0,1,1,1,1,3,18,2
ENT-003,2026-03-27 14:21:55,SES-C52F72DC895F,192.168.1.103,,,,process_execution,endpoint,low,14,0,602,16,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-27 14:21:56,SES-C52F72DC895F,192.168.1.103,,,,process_execution,endpoint,low,14,0,602,16,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-27 14:21:58,SES-C52F72DC895F,192.168.1.103,10.0.0.7,,,connection_allowed,network,low,14,0,602,16,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-27 14:22:40,SES-C52F72DC895F,192.168.1.103,,,,transaction,application,low,14,0,602,16,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-003,2026-03-27 14:23:36,SES-C52F72DC895F,192.168.1.103,10.0.0.14,,,connection_allowed,network,low,14,0,602,16,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-27 14:23:38,SES-C52F72DC895F,192.168.1.103,,,,transaction,application,low,14,0,602,16,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-003,2026-03-27 14:24:31,SES-C52F72DC895F,192.168.1.103,10.0.0.5,,,connection_allowed,network,low,14,0,602,16,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-27 14:25:39,SES-C52F72DC895F,192.168.1.103,,,,transaction,application,low,14,0,602,16,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-003,2026-03-27 14:26:31,SES-C52F72DC895F,192.168.1.103,10.0.0.13,,,connection_allowed,network,low,14,0,602,16,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-27 14:27:54,SES-C52F72DC895F,192.168.1.103,,,,process_execution,endpoint,low,14,0,602,16,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-27 14:28:18,SES-C52F72DC895F,192.168.1.103,10.0.0.13,,,connection_allowed,network,low,14,0,602,16,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-27 14:28:58,SES-C52F72DC895F,192.168.1.103,10.0.0.2,,,connection_allowed,network,low,14,0,602,16,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-27 14:45:46,SES-3341ED21E820,192.168.1.103,,,,logout,authentication,low,14,0,602,13,1,0,0,0,0,0,1,1,1,1,3,7,1
ENT-003,2026-03-27 16:16:50,SES-628A96D0EE9F,192.168.1.103,,,,logout,authentication,low,16,0,602,13,1,0,0,0,0,0,1,1,1,1,3,7,1
ENT-003,2026-03-27 16:36:15,SES-F218E52D986E,192.168.1.103,,,,logout,authentication,low,16,0,602,12,1,0,0,0,0,0,1,1,1,1,3,7,1
ENT-003,2026-03-27 16:54:10,SES-435400CB5102,192.168.1.103,,,,login_success,authentication,low,16,0,602,14,1,0,0,0,0,0,1,1,1,1,3,6,1
ENT-003,2026-03-27 16:54:55,SES-435400CB5102,192.168.1.103,10.0.0.4,,,user_activity,detection,info,16,0,602,14,0,0,0,0,0,0,1,1,1,1,3,18,2
ENT-003,2026-03-27 16:55:29,SES-435400CB5102,192.168.1.103,,,,process_execution,endpoint,low,16,0,602,14,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-27 16:56:42,SES-435400CB5102,192.168.1.103,,,,transaction,application,low,16,0,602,14,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-003,2026-03-27 16:57:10,SES-435400CB5102,192.168.1.103,,,,transaction,application,low,16,0,602,14,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-003,2026-03-27 16:57:52,SES-435400CB5102,192.168.1.103,,,,transaction,application,low,16,0,602,14,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-003,2026-03-27 17:00:38,SES-435400CB5102,192.168.1.103,,,,transaction,application,low,17,0,602,14,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-003,2026-03-27 17:00:43,SES-435400CB5102,192.168.1.103,10.0.0.3,,,connection_allowed,network,low,17,0,602,14,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-27 17:01:13,SES-435400CB5102,192.168.1.103,10.0.0.8,,,connection_allowed,network,low,17,0,602,14,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-27 17:01:35,SES-435400CB5102,192.168.1.103,10.0.0.19,,,connection_allowed,network,low,17,0,602,14,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-27 17:02:04,SES-435400CB5102,192.168.1.103,,,,process_execution,endpoint,low,17,0,602,14,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-27 17:02:28,SES-435400CB5102,192.168.1.103,,,,process_execution,endpoint,low,17,0,602,14,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-27 17:03:39,SES-435400CB5102,192.168.1.103,10.0.0.3,,,connection_allowed,network,low,17,0,602,14,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-27 17:19:36,SES-C52F72DC895F,192.168.1.103,,,,logout,authentication,low,17,0,602,16,1,0,0,0,0,0,1,1,1,1,3,7,1
ENT-003,2026-03-27 19:45:58,sess_ENT-003,,,,,unknown,unknown,low,19,0,602,1,1,0,1,0,0,0,1,1,1,1,3,16,5
ENT-003,2026-03-27 20:54:10,SES-435400CB5102,192.168.1.103,,,,logout,authentication,low,20,0,602,14,1,0,1,0,0,0,1,1,1,1,3,7,1
ENT-003,2026-03-28 09:21:13,SES-994A41603A21,192.168.1.103,,,,login_success,authentication,low,9,0,602,9,1,0,0,0,0,0,1,1,1,1,3,6,1
ENT-003,2026-03-28 09:21:31,SES-994A41603A21,192.168.1.103,10.0.0.13,,,connection_allowed,network,low,9,0,602,9,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-28 09:21:32,SES-994A41603A21,192.168.1.103,,,,process_execution,endpoint,low,9,0,602,9,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-28 09:21:43,SES-994A41603A21,192.168.1.103,10.0.0.20,,,user_activity,detection,info,9,0,602,9,0,0,0,0,0,0,1,1,1,1,3,18,2
ENT-003,2026-03-28 09:22:21,SES-994A41603A21,192.168.1.103,10.0.0.13,,,connection_allowed,network,low,9,0,602,9,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-28 09:26:03,SES-994A41603A21,192.168.1.103,10.0.0.7,,,connection_allowed,network,low,9,0,602,9,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-28 09:26:36,SES-994A41603A21,192.168.1.103,,,,transaction,application,low,9,0,602,9,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-003,2026-03-28 09:27:48,SES-994A41603A21,192.168.1.103,,,,process_execution,endpoint,low,9,0,602,9,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-28 11:30:54,SES-5E194F3A5EBE,10.0.0.254,,,,login_success,authentication,low,11,0,602,1,1,0,1,0,0,0,1,1,1,1,3,6,1
ENT-003,2026-03-28 12:21:13,SES-994A41603A21,192.168.1.103,,,,logout,authentication,low,12,0,602,9,1,0,1,1,0,0,1,1,1,1,3,7,1
ENT-003,2026-03-28 12:24:49,SES-4CEA9468659B,192.168.1.103,,,,login_success,authentication,low,12,0,602,13,1,0,0,0,0,0,1,1,1,1,3,6,1
ENT-003,2026-03-28 12:24:49,SES-4CEA9468659B,192.168.1.103,10.0.0.2,,,user_activity,detection,info,12,0,602,13,0,0,0,0,0,0,1,1,1,1,3,18,2
ENT-003,2026-03-28 12:25:05,SES-4CEA9468659B,192.168.1.103,10.0.0.17,,,connection_allowed,network,low,12,0,602,13,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-28 12:26:08,SES-4CEA9468659B,192.168.1.103,,,,process_execution,endpoint,low,12,0,602,13,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-28 12:27:28,SES-4CEA9468659B,192.168.1.103,10.0.0.5,,,connection_allowed,network,low,12,0,602,13,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-28 12:28:28,SES-4CEA9468659B,192.168.1.103,10.0.0.11,,,connection_allowed,network,low,12,0,602,13,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-28 12:29:56,SES-4CEA9468659B,192.168.1.103,,,,process_execution,endpoint,low,12,0,602,13,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-28 12:33:08,SES-4CEA9468659B,192.168.1.103,,,,transaction,application,low,12,0,602,13,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-003,2026-03-28 12:34:31,SES-4CEA9468659B,192.168.1.103,,,,process_execution,endpoint,low,12,0,602,13,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-28 12:34:33,SES-4CEA9468659B,192.168.1.103,10.0.0.19,,,connection_allowed,network,low,12,0,602,13,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-28 12:34:33,SES-4CEA9468659B,192.168.1.103,,,,process_execution,endpoint,low,12,0,602,13,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-28 12:34:39,SES-4CEA9468659B,192.168.1.103,,,,transaction,application,low,12,0,602,13,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-003,2026-03-28 13:44:45,SES-D45DEC7095BD,192.168.1.103,,,,login_success,authentication,low,13,0,602,14,1,0,0,0,0,0,1,1,1,1,3,6,1
ENT-003,2026-03-28 13:45:11,SES-D45DEC7095BD,192.168.1.103,,,,process_execution,endpoint,low,13,0,602,14,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-28 13:45:15,SES-D45DEC7095BD,192.168.1.103,10.0.0.11,,,connection_allowed,network,low,13,0,602,14,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-28 13:45:44,SES-D45DEC7095BD,192.168.1.103,10.0.0.19,,,user_activity,detection,info,13,0,602,14,0,0,0,0,0,0,1,1,1,1,3,18,2
ENT-003,2026-03-28 13:46:06,SES-D45DEC7095BD,192.168.1.103,,,,process_execution,endpoint,low,13,0,602,14,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-28 13:46:37,SES-D45DEC7095BD,192.168.1.103,,,,transaction_failed,application,medium,13,0,602,14,2,0,0,0,0,0,1,1,1,1,3,15,0
ENT-003,2026-03-28 13:47:20,SES-D45DEC7095BD,192.168.1.103,10.0.0.7,,,connection_allowed,network,low,13,0,602,14,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-28 13:47:53,SES-D45DEC7095BD,192.168.1.103,,,,transaction,application,low,13,0,602,14,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-003,2026-03-28 13:48:02,SES-D45DEC7095BD,192.168.1.103,,,,transaction,application,low,13,0,602,14,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-003,2026-03-28 13:48:42,SES-D45DEC7095BD,192.168.1.103,,,,process_execution,endpoint,low,13,0,602,14,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-28 13:48:45,SES-D45DEC7095BD,192.168.1.103,,/data/operations/report_2026-03-28.xlsx,,file_access,endpoint,low,13,0,602,14,1,0,0,0,1,0,1,1,1,1,3,2,3
ENT-003,2026-03-28 13:50:10,SES-D45DEC7095BD,192.168.1.103,10.0.0.3,,,connection_allowed,network,low,13,0,602,14,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-28 13:51:47,SES-D45DEC7095BD,192.168.1.103,,,,transaction,application,low,13,0,602,14,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-003,2026-03-28 15:26:59,SES-AAE7666D2F11,192.168.1.103,,,,login_success,authentication,low,15,0,602,9,1,0,0,0,0,0,1,1,1,1,3,6,1
ENT-003,2026-03-28 15:27:18,SES-AAE7666D2F11,192.168.1.103,10.0.0.17,,,user_activity,detection,info,15,0,602,9,0,0,0,0,0,0,1,1,1,1,3,18,2
ENT-003,2026-03-28 15:29:35,SES-AAE7666D2F11,192.168.1.103,10.0.0.2,,,connection_allowed,network,low,15,0,602,9,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-28 15:29:51,SES-AAE7666D2F11,192.168.1.103,,/data/operations/report_2026-03-28.xlsx,,file_access,endpoint,low,15,0,602,9,1,0,0,0,1,0,1,1,1,1,3,2,3
ENT-003,2026-03-28 15:30:46,SES-AAE7666D2F11,192.168.1.103,,,,process_execution,endpoint,low,15,0,602,9,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-28 15:31:55,SES-AAE7666D2F11,192.168.1.103,,,,process_execution,endpoint,low,15,0,602,9,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-28 15:32:25,SES-AAE7666D2F11,192.168.1.103,10.0.0.18,,,connection_allowed,network,low,15,0,602,9,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-28 15:35:06,SES-AAE7666D2F11,192.168.1.103,,,,transaction,application,low,15,0,602,9,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-003,2026-03-28 15:44:45,SES-D45DEC7095BD,192.168.1.103,,,,logout,authentication,low,15,0,602,14,1,0,0,0,0,0,1,1,1,1,3,7,1
ENT-003,2026-03-28 15:49:44,SES-3EA1B06184E9,192.168.1.103,,,,login_success,authentication,low,15,0,602,12,1,0,0,0,0,0,1,1,1,1,3,6,1
ENT-003,2026-03-28 15:49:58,SES-3EA1B06184E9,192.168.1.103,,,,transaction,application,low,15,0,602,12,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-003,2026-03-28 15:50:25,SES-3EA1B06184E9,192.168.1.103,10.0.0.19,,,user_activity,detection,info,15,0,602,12,0,0,0,0,0,0,1,1,1,1,3,18,2
ENT-003,2026-03-28 15:50:39,SES-3EA1B06184E9,192.168.1.103,,,,transaction,application,low,15,0,602,12,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-003,2026-03-28 15:52:13,SES-3EA1B06184E9,192.168.1.103,,,,transaction,application,low,15,0,602,12,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-003,2026-03-28 15:54:56,SES-3EA1B06184E9,192.168.1.103,,,,process_execution,endpoint,low,15,0,602,12,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-28 15:55:42,SES-3EA1B06184E9,192.168.1.103,,,,process_execution,endpoint,low,15,0,602,12,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-28 15:56:06,SES-3EA1B06184E9,192.168.1.103,,,,transaction,application,low,15,0,602,12,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-003,2026-03-28 15:56:57,SES-3EA1B06184E9,192.168.1.103,10.0.0.12,,,connection_allowed,network,low,15,0,602,12,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-28 15:57:04,SES-3EA1B06184E9,192.168.1.103,10.0.0.11,,,connection_allowed,network,low,15,0,602,12,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-28 15:59:18,SES-3EA1B06184E9,192.168.1.103,10.0.0.20,,,connection_allowed,network,low,15,0,602,12,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-28 16:24:49,SES-4CEA9468659B,192.168.1.103,,,,logout,authentication,low,16,0,602,13,1,0,0,0,0,0,1,1,1,1,3,7,1
ENT-003,2026-03-28 16:44:20,SES-65EE62F8F33D,192.168.1.103,,,,login_success,authentication,low,16,0,602,14,1,0,0,0,0,0,1,1,1,1,3,6,1
ENT-003,2026-03-28 16:45:07,SES-65EE62F8F33D,192.168.1.103,10.0.0.13,,,user_activity,detection,info,16,0,602,14,0,0,0,0,0,0,1,1,1,1,3,18,2
ENT-003,2026-03-28 16:45:15,SES-65EE62F8F33D,192.168.1.103,,,,process_execution,endpoint,low,16,0,602,14,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-28 16:46:45,SES-65EE62F8F33D,192.168.1.103,,,,process_execution,endpoint,low,16,0,602,14,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-28 16:49:19,SES-65EE62F8F33D,192.168.1.103,,/data/operations/report_2026-03-28.xlsx,,file_access,endpoint,low,16,0,602,14,1,0,0,0,1,0,1,1,1,1,3,2,3
ENT-003,2026-03-28 16:50:56,SES-65EE62F8F33D,192.168.1.103,10.0.0.17,,,connection_allowed,network,low,16,0,602,14,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-28 16:51:02,SES-65EE62F8F33D,192.168.1.103,,,,transaction,application,low,16,0,602,14,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-003,2026-03-28 16:51:03,SES-65EE62F8F33D,192.168.1.103,10.0.0.20,,,connection_allowed,network,low,16,0,602,14,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-28 16:51:07,SES-65EE62F8F33D,192.168.1.103,10.0.0.10,,,connection_allowed,network,low,16,0,602,14,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-28 16:52:02,SES-65EE62F8F33D,192.168.1.103,,,,process_execution,endpoint,low,16,0,602,14,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-28 16:52:04,SES-65EE62F8F33D,192.168.1.103,,,,transaction,application,low,16,0,602,14,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-003,2026-03-28 16:52:07,SES-65EE62F8F33D,192.168.1.103,10.0.0.2,,,connection_allowed,network,low,16,0,602,14,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-28 16:52:52,SES-65EE62F8F33D,192.168.1.103,,,,process_execution,endpoint,low,16,0,602,14,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-28 17:29:35,SES-7298A1EC5799,192.168.1.103,,,,login_success,authentication,low,17,0,602,11,1,0,0,0,0,0,1,1,1,1,3,6,1
ENT-003,2026-03-28 17:29:53,SES-7298A1EC5799,192.168.1.103,10.0.0.12,,,connection_allowed,network,low,17,0,602,11,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-28 17:30:05,SES-7298A1EC5799,192.168.1.103,10.0.0.18,,,connection_allowed,network,low,17,0,602,11,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-28 17:30:06,SES-7298A1EC5799,192.168.1.103,10.0.0.13,,,user_activity,detection,info,17,0,602,11,0,0,0,0,0,0,1,1,1,1,3,18,2
ENT-003,2026-03-28 17:31:04,SES-7298A1EC5799,192.168.1.103,,,,process_execution,endpoint,low,17,0,602,11,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-28 17:33:27,SES-7298A1EC5799,192.168.1.103,,,,process_execution,endpoint,low,17,0,602,11,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-28 17:33:36,SES-7298A1EC5799,192.168.1.103,10.0.0.17,,,connection_allowed,network,low,17,0,602,11,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-003,2026-03-28 17:36:51,SES-7298A1EC5799,192.168.1.103,,,,transaction,application,low,17,0,602,11,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-003,2026-03-28 17:38:28,SES-7298A1EC5799,192.168.1.103,,,,process_execution,endpoint,low,17,0,602,11,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-003,2026-03-28 17:38:50,SES-7298A1EC5799,192.168.1.103,,,,transaction,application,low,17,0,602,11,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-003,2026-03-28 17:44:20,SES-65EE62F8F33D,192.168.1.103,,,,logout,authentication,low,17,0,602,14,1,0,0,0,0,0,1,1,1,1,3,7,1
ENT-003,2026-03-28 19:26:59,SES-AAE7666D2F11,192.168.1.103,,,,logout,authentication,low,19,0,602,9,1,0,0,0,0,0,1,1,1,1,3,7,1
ENT-003,2026-03-28 19:49:44,SES-3EA1B06184E9,192.168.1.103,,,,logout,authentication,low,19,0,602,12,1,0,0,0,0,0,1,1,1,1,3,7,1
ENT-003,2026-03-28 20:29:35,SES-7298A1EC5799,192.168.1.103,,,,logout,authentication,low,20,0,602,11,1,0,0,0,0,0,1,1,1,1,3,7,1
ENT-004,2026-03-21 09:12:06,SES-88371491BA09,192.168.1.104,,,,login_failure,authentication,medium,9,0,639,14,2,0,1,0,0,0,1,1,1,1,3,5,1
ENT-004,2026-03-21 09:15:17,SES-88371491BA09,192.168.1.104,,,,login_success,authentication,low,9,0,639,14,1,0,0,0,0,0,1,1,1,1,3,6,1
ENT-004,2026-03-21 09:15:17,SES-88371491BA09,192.168.1.104,10.0.0.12,,,user_activity,detection,info,9,0,639,14,0,0,0,0,0,0,1,1,1,1,3,18,2
ENT-004,2026-03-21 09:15:57,SES-88371491BA09,192.168.1.104,,,,transaction,application,low,9,0,639,14,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-004,2026-03-21 09:17:29,SES-88371491BA09,192.168.1.104,10.0.0.4,,,connection_allowed,network,low,9,0,639,14,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-004,2026-03-21 09:18:01,SES-88371491BA09,192.168.1.104,,,,process_execution,endpoint,low,9,0,639,14,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-004,2026-03-21 09:18:57,SES-88371491BA09,192.168.1.104,,,,process_execution,endpoint,low,9,0,639,14,1,0,0,0,0,0,1,1,1,1,3,12,3
ENT-004,2026-03-21 09:20:14,SES-88371491BA09,192.168.1.104,10.0.0.6,,,connection_allowed,network,low,9,0,639,14,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-004,2026-03-21 09:22:04,SES-88371491BA09,192.168.1.104,10.0.0.17,,,connection_allowed,network,low,9,0,639,14,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-004,2026-03-21 09:22:55,SES-88371491BA09,192.168.1.104,,,,transaction,application,low,9,0,639,14,1,0,0,0,1,0,1,1,1,1,3,14,0
ENT-004,2026-03-21 09:23:51,SES-88371491BA09,192.168.1.104,10.0.0.5,,,connection_allowed,network,low,9,0,639,14,1,0,0,0,0,0,1,1,1,1,3,1,4
ENT-004,2026-03-21 09:24:05,SES-88371491BA09,192.168.1.104,,,,process_execution,endpoint,low,9,0,639,14,1,0,0,0,0,0,1,1,1,1,3,12,3
